Gene_Name_HPA,image
PRDX5,B2AI_5_Paclitaxel_F6_R5_z01_
PRDX5,B2AI_5_Paclitaxel_F6_R6_z01_
PRDX5,B2AI_5_Paclitaxel_F6_R7_z00_
PRDX5,B2AI_5_Paclitaxel_F6_R8_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R1_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R11_z02_
DHTKD1,B2AI_4_Paclitaxel_B7_R12_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R2_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R3_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R4_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R5_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R6_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R7_z01_
DHTKD1,B2AI_4_Paclitaxel_B7_R8_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R1_z02_
KDM6B,B2AI_1_Paclitaxel_B5_R2_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R3_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R4_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R5_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R7_z01_
KDM6B,B2AI_1_Paclitaxel_B5_R8_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R1_z02_
CWF19L2,B2AI_3_Paclitaxel_E6_R11_z00_
CWF19L2,B2AI_3_Paclitaxel_E6_R12_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R13_z00_
CWF19L2,B2AI_3_Paclitaxel_E6_R2_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R3_z02_
CWF19L2,B2AI_3_Paclitaxel_E6_R4_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R5_z02_
CWF19L2,B2AI_3_Paclitaxel_E6_R6_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R7_z01_
CWF19L2,B2AI_3_Paclitaxel_E6_R8_z00_
KDM5C,B2AI_1_Paclitaxel_A5_R17_z01_
KDM5C,B2AI_1_Paclitaxel_A5_R4_z02_
KDM5C,B2AI_1_Paclitaxel_A5_R5_z01_
KDM5C,B2AI_1_Paclitaxel_A5_R8_z01_
MCCC2,B2AI_5_Paclitaxel_G6_R1_z00_
MCCC2,B2AI_5_Paclitaxel_G6_R12_z01_
MCCC2,B2AI_5_Paclitaxel_G6_R2_z00_
MCCC2,B2AI_5_Paclitaxel_G6_R3_z01_
MCCC2,B2AI_5_Paclitaxel_G6_R4_z02_
MCCC2,B2AI_5_Paclitaxel_G6_R5_z02_
MCCC2,B2AI_5_Paclitaxel_G6_R6_z02_
MCCC2,B2AI_5_Paclitaxel_G6_R7_z02_
MCCC2,B2AI_5_Paclitaxel_G6_R8_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R1_z02_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R11_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R12_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R13_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R14_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R2_z01_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R3_z01_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R4_z00_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R5_z01_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R6_z02_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R7_z02_
ENSG00000285283_RCN1,B2AI_2_Paclitaxel_A7_R8_z01_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R1_z01_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R12_z00_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R13_z00_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R2_z01_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R3_z01_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R4_z02_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R5_z02_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R6_z01_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R7_z02_
TCAF2C_TCAF2,B2AI_3_Paclitaxel_F6_R8_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R1_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R11_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R2_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R3_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R4_z00_
PSMD4,B2AI_4_Paclitaxel_C7_R5_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R6_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R7_z01_
PSMD4,B2AI_4_Paclitaxel_C7_R8_z01_
FAAP20,B2AI_2_Paclitaxel_B7_R1_z01_
FAAP20,B2AI_2_Paclitaxel_B7_R11_z00_
FAAP20,B2AI_2_Paclitaxel_B7_R12_z00_
FAAP20,B2AI_2_Paclitaxel_B7_R13_z00_
FAAP20,B2AI_2_Paclitaxel_B7_R2_z01_
FAAP20,B2AI_2_Paclitaxel_B7_R3_z02_
FAAP20,B2AI_2_Paclitaxel_B7_R4_z02_
FAAP20,B2AI_2_Paclitaxel_B7_R5_z02_
FAAP20,B2AI_2_Paclitaxel_B7_R6_z00_
FAAP20,B2AI_2_Paclitaxel_B7_R7_z02_
FAAP20,B2AI_2_Paclitaxel_B7_R8_z02_
YAP1,B2AI_3_Paclitaxel_G6_R1_z01_
YAP1,B2AI_3_Paclitaxel_G6_R12_z01_
YAP1,B2AI_3_Paclitaxel_G6_R13_z00_
YAP1,B2AI_3_Paclitaxel_G6_R2_z02_
YAP1,B2AI_3_Paclitaxel_G6_R3_z00_
YAP1,B2AI_3_Paclitaxel_G6_R4_z00_
YAP1,B2AI_3_Paclitaxel_G6_R5_z00_
YAP1,B2AI_3_Paclitaxel_G6_R6_z01_
YAP1,B2AI_3_Paclitaxel_G6_R7_z02_
YAP1,B2AI_3_Paclitaxel_G6_R8_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R1_z02_
ZCCHC10,B2AI_4_Paclitaxel_D7_R11_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R2_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R3_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R4_z00_
ZCCHC10,B2AI_4_Paclitaxel_D7_R5_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R6_z01_
ZCCHC10,B2AI_4_Paclitaxel_D7_R7_z00_
ZCCHC10,B2AI_4_Paclitaxel_D7_R8_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R1_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R11_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R12_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R13_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R14_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R2_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R3_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R4_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R5_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R6_z00_
NUDT15,B2AI_3_Paclitaxel_H6_R7_z01_
NUDT15,B2AI_3_Paclitaxel_H6_R8_z00_
ALDH1L2,B2AI_5_Paclitaxel_H6_R11_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R12_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R13_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R14_z02_
ALDH1L2,B2AI_5_Paclitaxel_H6_R22_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R23_z00_
ALDH1L2,B2AI_5_Paclitaxel_H6_R24_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R25_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R26_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R6_z01_
ALDH1L2,B2AI_5_Paclitaxel_H6_R7_z01_
BLMH,B2AI_4_Paclitaxel_E7_R1_z01_
BLMH,B2AI_4_Paclitaxel_E7_R11_z02_
BLMH,B2AI_4_Paclitaxel_E7_R2_z01_
BLMH,B2AI_4_Paclitaxel_E7_R3_z01_
BLMH,B2AI_4_Paclitaxel_E7_R4_z02_
BLMH,B2AI_4_Paclitaxel_E7_R5_z02_
BLMH,B2AI_4_Paclitaxel_E7_R6_z01_
BLMH,B2AI_4_Paclitaxel_E7_R7_z02_
BLMH,B2AI_4_Paclitaxel_E7_R8_z01_
SCEL,B2AI_2_Paclitaxel_C7_R1_z02_
SCEL,B2AI_2_Paclitaxel_C7_R12_z01_
SCEL,B2AI_2_Paclitaxel_C7_R13_z02_
SCEL,B2AI_2_Paclitaxel_C7_R14_z01_
SCEL,B2AI_2_Paclitaxel_C7_R2_z02_
SCEL,B2AI_2_Paclitaxel_C7_R3_z02_
SCEL,B2AI_2_Paclitaxel_C7_R4_z01_
SCEL,B2AI_2_Paclitaxel_C7_R5_z02_
SCEL,B2AI_2_Paclitaxel_C7_R6_z02_
SCEL,B2AI_2_Paclitaxel_C7_R7_z02_
SCEL,B2AI_2_Paclitaxel_C7_R8_z01_
NKAPD1,B2AI_3_Paclitaxel_A7_R1_z01_
NKAPD1,B2AI_3_Paclitaxel_A7_R11_z01_
NKAPD1,B2AI_3_Paclitaxel_A7_R12_z00_
NKAPD1,B2AI_3_Paclitaxel_A7_R13_z00_
NKAPD1,B2AI_3_Paclitaxel_A7_R14_z00_
NKAPD1,B2AI_3_Paclitaxel_A7_R2_z01_
NKAPD1,B2AI_3_Paclitaxel_A7_R5_z00_
NKAPD1,B2AI_3_Paclitaxel_A7_R6_z01_
NKAPD1,B2AI_3_Paclitaxel_A7_R7_z02_
NKAPD1,B2AI_3_Paclitaxel_A7_R8_z01_
STYX,B2AI_4_Paclitaxel_F7_R1_z02_
STYX,B2AI_4_Paclitaxel_F7_R2_z02_
STYX,B2AI_4_Paclitaxel_F7_R3_z02_
STYX,B2AI_4_Paclitaxel_F7_R4_z02_
STYX,B2AI_4_Paclitaxel_F7_R5_z02_
STYX,B2AI_4_Paclitaxel_F7_R6_z01_
STYX,B2AI_4_Paclitaxel_F7_R7_z02_
STYX,B2AI_4_Paclitaxel_F7_R8_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R11_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R12_z00_
TIGAR,B2AI_3_Paclitaxel_B7_R13_z00_
TIGAR,B2AI_3_Paclitaxel_B7_R14_z00_
TIGAR,B2AI_3_Paclitaxel_B7_R2_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R3_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R4_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R5_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R6_z01_
TIGAR,B2AI_3_Paclitaxel_B7_R7_z02_
TIGAR,B2AI_3_Paclitaxel_B7_R8_z02_
CKAP5,B2AI_3_Paclitaxel_C7_R1_z02_
CKAP5,B2AI_3_Paclitaxel_C7_R11_z00_
CKAP5,B2AI_3_Paclitaxel_C7_R12_z00_
CKAP5,B2AI_3_Paclitaxel_C7_R13_z00_
CKAP5,B2AI_3_Paclitaxel_C7_R2_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R3_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R4_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R5_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R6_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R7_z01_
CKAP5,B2AI_3_Paclitaxel_C7_R8_z01_
PMPCB,B2AI_3_Paclitaxel_D7_R1_z01_
PMPCB,B2AI_3_Paclitaxel_D7_R11_z00_
PMPCB,B2AI_3_Paclitaxel_D7_R12_z00_
PMPCB,B2AI_3_Paclitaxel_D7_R13_z00_
PMPCB,B2AI_3_Paclitaxel_D7_R14_z00_
PMPCB,B2AI_3_Paclitaxel_D7_R3_z01_
PMPCB,B2AI_3_Paclitaxel_D7_R4_z02_
PMPCB,B2AI_3_Paclitaxel_D7_R5_z00_
PMPCB,B2AI_3_Paclitaxel_D7_R6_z02_
PMPCB,B2AI_3_Paclitaxel_D7_R7_z01_
PMPCB,B2AI_3_Paclitaxel_D7_R8_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R1_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R11_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R12_z00_
GAREM1,B2AI_3_Paclitaxel_E7_R13_z00_
GAREM1,B2AI_3_Paclitaxel_E7_R2_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R3_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R4_z02_
GAREM1,B2AI_3_Paclitaxel_E7_R5_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R6_z01_
GAREM1,B2AI_3_Paclitaxel_E7_R7_z00_
GAREM1,B2AI_3_Paclitaxel_E7_R8_z02_
ADAT1,B2AI_3_Paclitaxel_F7_R1_z02_
ADAT1,B2AI_3_Paclitaxel_F7_R11_z01_
ADAT1,B2AI_3_Paclitaxel_F7_R12_z00_
ADAT1,B2AI_3_Paclitaxel_F7_R13_z01_
ADAT1,B2AI_3_Paclitaxel_F7_R2_z02_
ADAT1,B2AI_3_Paclitaxel_F7_R3_z02_
ADAT1,B2AI_3_Paclitaxel_F7_R4_z00_
ADAT1,B2AI_3_Paclitaxel_F7_R5_z00_
ADAT1,B2AI_3_Paclitaxel_F7_R6_z01_
ADAT1,B2AI_3_Paclitaxel_F7_R7_z01_
ADAT1,B2AI_3_Paclitaxel_F7_R8_z00_
PSTPIP2,B2AI_4_Paclitaxel_G7_R1_z02_
PSTPIP2,B2AI_4_Paclitaxel_G7_R2_z02_
PSTPIP2,B2AI_4_Paclitaxel_G7_R3_z02_
PSTPIP2,B2AI_4_Paclitaxel_G7_R4_z02_
PSTPIP2,B2AI_4_Paclitaxel_G7_R5_z02_
PSTPIP2,B2AI_4_Paclitaxel_G7_R6_z01_
PSTPIP2,B2AI_4_Paclitaxel_G7_R7_z01_
PSTPIP2,B2AI_4_Paclitaxel_G7_R8_z02_
WDCP,B2AI_3_Paclitaxel_G7_R1_z01_
WDCP,B2AI_3_Paclitaxel_G7_R11_z00_
WDCP,B2AI_3_Paclitaxel_G7_R12_z01_
WDCP,B2AI_3_Paclitaxel_G7_R13_z00_
WDCP,B2AI_3_Paclitaxel_G7_R2_z01_
WDCP,B2AI_3_Paclitaxel_G7_R3_z02_
WDCP,B2AI_3_Paclitaxel_G7_R4_z00_
WDCP,B2AI_3_Paclitaxel_G7_R5_z01_
WDCP,B2AI_3_Paclitaxel_G7_R6_z01_
WDCP,B2AI_3_Paclitaxel_G7_R7_z01_
WDCP,B2AI_3_Paclitaxel_G7_R8_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R1_z01_
EPS8L2,B2AI_2_Paclitaxel_D7_R11_z00_
EPS8L2,B2AI_2_Paclitaxel_D7_R12_z01_
EPS8L2,B2AI_2_Paclitaxel_D7_R13_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R14_z00_
EPS8L2,B2AI_2_Paclitaxel_D7_R15_z00_
EPS8L2,B2AI_2_Paclitaxel_D7_R2_z01_
EPS8L2,B2AI_2_Paclitaxel_D7_R3_z01_
EPS8L2,B2AI_2_Paclitaxel_D7_R4_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R5_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R6_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R7_z02_
EPS8L2,B2AI_2_Paclitaxel_D7_R8_z02_
IVD,B2AI_5_Paclitaxel_A7_R1_z00_
IVD,B2AI_5_Paclitaxel_A7_R11_z02_
IVD,B2AI_5_Paclitaxel_A7_R12_z02_
IVD,B2AI_5_Paclitaxel_A7_R13_z00_
IVD,B2AI_5_Paclitaxel_A7_R14_z02_
IVD,B2AI_5_Paclitaxel_A7_R4_z00_
IVD,B2AI_5_Paclitaxel_A7_R5_z00_
IVD,B2AI_5_Paclitaxel_A7_R6_z01_
IVD,B2AI_5_Paclitaxel_A7_R7_z01_
IVD,B2AI_5_Paclitaxel_A7_R8_z01_
ACADSB,B2AI_2_Paclitaxel_E7_R1_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R11_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R12_z01_
ACADSB,B2AI_2_Paclitaxel_E7_R13_z01_
ACADSB,B2AI_2_Paclitaxel_E7_R14_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R3_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R4_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R5_z01_
ACADSB,B2AI_2_Paclitaxel_E7_R6_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R7_z02_
ACADSB,B2AI_2_Paclitaxel_E7_R8_z02_
IDH3A,B2AI_5_Paclitaxel_B7_R12_z01_
IDH3A,B2AI_5_Paclitaxel_B7_R13_z02_
IDH3A,B2AI_5_Paclitaxel_B7_R14_z02_
IDH3A,B2AI_5_Paclitaxel_B7_R2_z01_
IDH3A,B2AI_5_Paclitaxel_B7_R3_z01_
IDH3A,B2AI_5_Paclitaxel_B7_R4_z01_
IDH3A,B2AI_5_Paclitaxel_B7_R5_z00_
IDH3A,B2AI_5_Paclitaxel_B7_R6_z00_
IDH3A,B2AI_5_Paclitaxel_B7_R7_z00_
IDH3A,B2AI_5_Paclitaxel_B7_R8_z00_
ABAT,B2AI_4_Paclitaxel_H7_R2_z02_
ABAT,B2AI_4_Paclitaxel_H7_R3_z01_
ABAT,B2AI_4_Paclitaxel_H7_R4_z02_
ABAT,B2AI_4_Paclitaxel_H7_R5_z01_
ABAT,B2AI_4_Paclitaxel_H7_R8_z02_
COL5A3,B2AI_4_Paclitaxel_A8_R1_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R11_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R12_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R2_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R3_z02_
COL5A3,B2AI_4_Paclitaxel_A8_R4_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R5_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R6_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R7_z01_
COL5A3,B2AI_4_Paclitaxel_A8_R8_z01_
ECI1,B2AI_4_Paclitaxel_B8_R1_z01_
ECI1,B2AI_4_Paclitaxel_B8_R12_z02_
ECI1,B2AI_4_Paclitaxel_B8_R2_z01_
ECI1,B2AI_4_Paclitaxel_B8_R3_z01_
ECI1,B2AI_4_Paclitaxel_B8_R4_z00_
ECI1,B2AI_4_Paclitaxel_B8_R5_z01_
ECI1,B2AI_4_Paclitaxel_B8_R6_z00_
ECI1,B2AI_4_Paclitaxel_B8_R7_z01_
ECI1,B2AI_4_Paclitaxel_B8_R8_z01_
PRKCSH,B2AI_3_Paclitaxel_H7_R11_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R12_z02_
PRKCSH,B2AI_3_Paclitaxel_H7_R13_z01_
PRKCSH,B2AI_3_Paclitaxel_H7_R14_z01_
PRKCSH,B2AI_3_Paclitaxel_H7_R15_z01_
PRKCSH,B2AI_3_Paclitaxel_H7_R16_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R17_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R18_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R4_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R5_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R6_z01_
PRKCSH,B2AI_3_Paclitaxel_H7_R7_z00_
PRKCSH,B2AI_3_Paclitaxel_H7_R8_z00_
SDHA,B2AI_5_Paclitaxel_C7_R1_z01_
SDHA,B2AI_5_Paclitaxel_C7_R11_z02_
SDHA,B2AI_5_Paclitaxel_C7_R12_z00_
SDHA,B2AI_5_Paclitaxel_C7_R2_z00_
SDHA,B2AI_5_Paclitaxel_C7_R3_z00_
SDHA,B2AI_5_Paclitaxel_C7_R4_z00_
SDHA,B2AI_5_Paclitaxel_C7_R5_z00_
SDHA,B2AI_5_Paclitaxel_C7_R6_z00_
SDHA,B2AI_5_Paclitaxel_C7_R7_z00_
SDHA,B2AI_5_Paclitaxel_C7_R8_z00_
WDR7,B2AI_4_Paclitaxel_C8_R1_z01_
WDR7,B2AI_4_Paclitaxel_C8_R11_z01_
WDR7,B2AI_4_Paclitaxel_C8_R13_z01_
WDR7,B2AI_4_Paclitaxel_C8_R14_z01_
WDR7,B2AI_4_Paclitaxel_C8_R3_z01_
WDR7,B2AI_4_Paclitaxel_C8_R4_z01_
WDR7,B2AI_4_Paclitaxel_C8_R5_z01_
WDR7,B2AI_4_Paclitaxel_C8_R6_z01_
WDR7,B2AI_4_Paclitaxel_C8_R7_z01_
WDR7,B2AI_4_Paclitaxel_C8_R8_z01_
KMT2E,B2AI_1_Paclitaxel_A9_R1_z01_
KMT2E,B2AI_1_Paclitaxel_A9_R10_z02_
KMT2E,B2AI_1_Paclitaxel_A9_R3_z02_
KMT2E,B2AI_1_Paclitaxel_A9_R4_z01_
KMT2E,B2AI_1_Paclitaxel_A9_R6_z01_
KMT2E,B2AI_1_Paclitaxel_A9_R7_z01_
KMT2E,B2AI_1_Paclitaxel_A9_R8_z01_
TET2,B2AI_1_Paclitaxel_D5_R1_z01_
TET2,B2AI_1_Paclitaxel_D5_R2_z01_
TET2,B2AI_1_Paclitaxel_D5_R3_z00_
TET2,B2AI_1_Paclitaxel_D5_R4_z01_
TET2,B2AI_1_Paclitaxel_D5_R5_z01_
TET2,B2AI_1_Paclitaxel_D5_R6_z01_
TET2,B2AI_1_Paclitaxel_D5_R7_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R1_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R11_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R12_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R2_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R3_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R4_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R5_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R6_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R7_z01_
TUBB1_TUBB8_TUBB_TUBB2B_TUBB2A_TUBB4A_TUBB6_TUBB8B_TUBB4B_ENSG00000198211_TUBB3,B2AI_4_Paclitaxel_D8_R8_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R1_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R11_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R12_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R13_z00_
PCBP1,B2AI_3_Paclitaxel_A8_R14_z00_
PCBP1,B2AI_3_Paclitaxel_A8_R2_z00_
PCBP1,B2AI_3_Paclitaxel_A8_R3_z00_
PCBP1,B2AI_3_Paclitaxel_A8_R4_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R5_z00_
PCBP1,B2AI_3_Paclitaxel_A8_R7_z01_
PCBP1,B2AI_3_Paclitaxel_A8_R8_z01_
PPP4C,B2AI_1_Paclitaxel_H9_R2_z01_
PPP4C,B2AI_1_Paclitaxel_H9_R3_z01_
PPP4C,B2AI_1_Paclitaxel_H9_R4_z01_
PPP4C,B2AI_1_Paclitaxel_H9_R5_z02_
PPP4C,B2AI_1_Paclitaxel_H9_R7_z01_
PPP4C,B2AI_1_Paclitaxel_H9_R8_z01_
SRSF7,B2AI_3_Paclitaxel_B8_R12_z00_
SRSF7,B2AI_3_Paclitaxel_B8_R13_z00_
SRSF7,B2AI_3_Paclitaxel_B8_R14_z00_
SRSF7,B2AI_3_Paclitaxel_B8_R2_z00_
SRSF7,B2AI_3_Paclitaxel_B8_R3_z02_
SRSF7,B2AI_3_Paclitaxel_B8_R4_z02_
SRSF7,B2AI_3_Paclitaxel_B8_R5_z01_
SRSF7,B2AI_3_Paclitaxel_B8_R7_z02_
SRSF7,B2AI_3_Paclitaxel_B8_R8_z01_
JAK2,B2AI_1_Paclitaxel_C6_R1_z01_
JAK2,B2AI_1_Paclitaxel_C6_R2_z01_
JAK2,B2AI_1_Paclitaxel_C6_R3_z01_
JAK2,B2AI_1_Paclitaxel_C6_R4_z01_
JAK2,B2AI_1_Paclitaxel_C6_R5_z01_
JAK2,B2AI_1_Paclitaxel_C6_R6_z00_
JAK2,B2AI_1_Paclitaxel_C6_R7_z00_
ROCK2,B2AI_3_Paclitaxel_C8_R1_z02_
ROCK2,B2AI_3_Paclitaxel_C8_R11_z01_
ROCK2,B2AI_3_Paclitaxel_C8_R12_z00_
ROCK2,B2AI_3_Paclitaxel_C8_R13_z00_
ROCK2,B2AI_3_Paclitaxel_C8_R14_z00_
ROCK2,B2AI_3_Paclitaxel_C8_R2_z01_
ROCK2,B2AI_3_Paclitaxel_C8_R5_z00_
ROCK2,B2AI_3_Paclitaxel_C8_R6_z01_
ROCK2,B2AI_3_Paclitaxel_C8_R7_z01_
ROCK2,B2AI_3_Paclitaxel_C8_R8_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R2_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R3_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R4_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R5_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R6_z01_
PRKAB2,B2AI_1_Paclitaxel_E7_R8_z01_
FDXR,B2AI_5_Paclitaxel_D7_R1_z01_
FDXR,B2AI_5_Paclitaxel_D7_R11_z01_
FDXR,B2AI_5_Paclitaxel_D7_R12_z01_
FDXR,B2AI_5_Paclitaxel_D7_R2_z01_
FDXR,B2AI_5_Paclitaxel_D7_R3_z01_
FDXR,B2AI_5_Paclitaxel_D7_R4_z01_
FDXR,B2AI_5_Paclitaxel_D7_R5_z01_
FDXR,B2AI_5_Paclitaxel_D7_R6_z01_
FDXR,B2AI_5_Paclitaxel_D7_R7_z00_
